"","Year","District","Electorate","ColNames","Votes","Percentage"
"2553",1999,"Puttalam","Postal District Votes","Abdul Rasool",7,0.17
"2554",1999,"Puttalam","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
"2555",1999,"Puttalam","Postal District Votes","Ariyawansha Dissanayaka",1,0.02
"2556",1999,"Puttalam","Postal District Votes","M.D. Nandana Gunathilaka",278,6.72
"2557",1999,"Puttalam","Postal District Votes","Kamal Karunadasa",1,0.02
"2558",1999,"Puttalam","Postal District Votes","Chandrika Bandaranaike Kumaratunga",2042,49.38
"2559",1999,"Puttalam","Postal District Votes","Tennyson Edirisuriya",2,0.05
"2560",1999,"Puttalam","Postal District Votes","W.V.M. Ranjith",1,0.02
"2561",1999,"Puttalam","Postal District Votes","Ranil Wickramasinghe",1752,42.37
"2562",1999,"Puttalam","Postal District Votes","Rajiva Wijesinha",0,0
"2563",1999,"Puttalam","Postal District Votes","Vasudeva Nanayakkara",32,0.77
"2564",1999,"Puttalam","Postal District Votes","Hudson Samarasinghe",0,0
"2565",1999,"Puttalam","Postal District Votes","Harishchandra Wijayatunga",19,0.46
"2566",1999,"Puttalam","Postal District Votes","Total No of Valid Votes",4135,96.59
"2567",1999,"Puttalam","Postal District Votes","No of Rejected Votes",146,3.41
"2568",1999,"Puttalam","Postal District Votes","Total No of Votes Polled",4281,NA
"2569",1999,"Puttalam","Final District Results","Abdul Rasool",481,0.17
"2570",1999,"Puttalam","Final District Results","Alwis Weerakkody Premawardhana",94,0.03
"2571",1999,"Puttalam","Final District Results","Ariyawansha Dissanayaka",88,0.03
"2572",1999,"Puttalam","Final District Results","M.D. Nandana Gunathilaka",7876,2.86
"2573",1999,"Puttalam","Final District Results","Kamal Karunadasa",308,0.11
"2574",1999,"Puttalam","Final District Results","Chandrika Bandaranaike Kumaratunga",141725,51.47
"2575",1999,"Puttalam","Final District Results","Tennyson Edirisuriya",589,0.21
"2576",1999,"Puttalam","Final District Results","W.V.M. Ranjith",741,0.27
"2577",1999,"Puttalam","Final District Results","Ranil Wickramasinghe",121615,44.17
"2578",1999,"Puttalam","Final District Results","Rajiva Wijesinha",599,0.22
"2579",1999,"Puttalam","Final District Results","Vasudeva Nanayakkara",445,0.16
"2580",1999,"Puttalam","Final District Results","Hudson Samarasinghe",164,0.06
"2581",1999,"Puttalam","Final District Results","Harishchandra Wijayatunga",614,0.22
"2582",1999,"Puttalam","Final District Results","Total No of Valid Votes",275339,97.94
"2583",1999,"Puttalam","Final District Results","No of Rejected Votes",5778,2.06
"2584",1999,"Puttalam","Final District Results","Total No of Votes Polled",281117,69.57
"2585",1999,"Puttalam","Final District Results","No of Registered Electors",404050,NA
"2586",1999,"Anuradhapura","Medawachchiya","Abdul Rasool",67,0.15
"2587",1999,"Anuradhapura","Medawachchiya","Alwis Weerakkody Premawardhana",25,0.06
"2588",1999,"Anuradhapura","Medawachchiya","Ariyawansha Dissanayaka",15,0.03
"2589",1999,"Anuradhapura","Medawachchiya","M.D. Nandana Gunathilaka",1875,4.23
"2590",1999,"Anuradhapura","Medawachchiya","Kamal Karunadasa",92,0.21
"2591",1999,"Anuradhapura","Medawachchiya","Chandrika Bandaranaike Kumaratunga",24878,56.13
"2592",1999,"Anuradhapura","Medawachchiya","Tennyson Edirisuriya",138,0.31
"2593",1999,"Anuradhapura","Medawachchiya","W.V.M. Ranjith",180,0.41
"2594",1999,"Anuradhapura","Medawachchiya","Ranil Wickramasinghe",16742,37.77
"2595",1999,"Anuradhapura","Medawachchiya","Rajiva Wijesinha",142,0.32
"2596",1999,"Anuradhapura","Medawachchiya","Vasudeva Nanayakkara",30,0.07
"2597",1999,"Anuradhapura","Medawachchiya","Hudson Samarasinghe",41,0.09
"2598",1999,"Anuradhapura","Medawachchiya","Harishchandra Wijayatunga",98,0.22
"2599",1999,"Anuradhapura","Medawachchiya","Total No of Valid Votes",44323,98.35
"2600",1999,"Anuradhapura","Medawachchiya","No of Rejected Votes",745,1.65
"2601",1999,"Anuradhapura","Medawachchiya","Total No of Votes Polled",45068,72.55
"2602",1999,"Anuradhapura","Medawachchiya","No of Registered Electors",62120,NA
"2603",1999,"Anuradhapura","Horowapatana","Abdul Rasool",76,0.18
"2604",1999,"Anuradhapura","Horowapatana","Alwis Weerakkody Premawardhana",15,0.03
"2605",1999,"Anuradhapura","Horowapatana","Ariyawansha Dissanayaka",21,0.05
"2606",1999,"Anuradhapura","Horowapatana","M.D. Nandana Gunathilaka",1579,3.66
"2607",1999,"Anuradhapura","Horowapatana","Kamal Karunadasa",65,0.15
"2608",1999,"Anuradhapura","Horowapatana","Chandrika Bandaranaike Kumaratunga",23075,53.55
"2609",1999,"Anuradhapura","Horowapatana","Tennyson Edirisuriya",94,0.22
"2610",1999,"Anuradhapura","Horowapatana","W.V.M. Ranjith",170,0.39
"2611",1999,"Anuradhapura","Horowapatana","Ranil Wickramasinghe",17732,41.15
"2612",1999,"Anuradhapura","Horowapatana","Rajiva Wijesinha",137,0.32
"2613",1999,"Anuradhapura","Horowapatana","Vasudeva Nanayakkara",29,0.07
"2614",1999,"Anuradhapura","Horowapatana","Hudson Samarasinghe",25,0.06
"2615",1999,"Anuradhapura","Horowapatana","Harishchandra Wijayatunga",69,0.16
"2616",1999,"Anuradhapura","Horowapatana","Total No of Valid Votes",43087,98.42
"2617",1999,"Anuradhapura","Horowapatana","No of Rejected Votes",690,1.58
"2618",1999,"Anuradhapura","Horowapatana","Total No of Votes Polled",43777,74.48
"2619",1999,"Anuradhapura","Horowapatana","No of Registered Electors",58774,NA
"2620",1999,"Anuradhapura","Anuradhapura-East","Abdul Rasool",98,0.2
"2621",1999,"Anuradhapura","Anuradhapura-East","Alwis Weerakkody Premawardhana",7,0.01
"2622",1999,"Anuradhapura","Anuradhapura-East","Ariyawansha Dissanayaka",19,0.04
"2623",1999,"Anuradhapura","Anuradhapura-East","M.D. Nandana Gunathilaka",2996,6.1
"2624",1999,"Anuradhapura","Anuradhapura-East","Kamal Karunadasa",63,0.13
"2625",1999,"Anuradhapura","Anuradhapura-East","Chandrika Bandaranaike Kumaratunga",25187,51.26
"2626",1999,"Anuradhapura","Anuradhapura-East","Tennyson Edirisuriya",105,0.21
"2627",1999,"Anuradhapura","Anuradhapura-East","W.V.M. Ranjith",127,0.26
"2628",1999,"Anuradhapura","Anuradhapura-East","Ranil Wickramasinghe",20153,41.02
"2629",1999,"Anuradhapura","Anuradhapura-East","Rajiva Wijesinha",103,0.21
"2630",1999,"Anuradhapura","Anuradhapura-East","Vasudeva Nanayakkara",77,0.16
"2631",1999,"Anuradhapura","Anuradhapura-East","Hudson Samarasinghe",25,0.05
"2632",1999,"Anuradhapura","Anuradhapura-East","Harishchandra Wijayatunga",174,0.35
"2633",1999,"Anuradhapura","Anuradhapura-East","Total No of Valid Votes",49134,97.98
"2634",1999,"Anuradhapura","Anuradhapura-East","No of Rejected Votes",1015,2.02
"2635",1999,"Anuradhapura","Anuradhapura-East","Total No of Votes Polled",50149,72.67
"2636",1999,"Anuradhapura","Anuradhapura-East","No of Registered Electors",69006,NA
"2637",1999,"Anuradhapura","Anuradhapura-West","Abdul Rasool",166,0.32
"2638",1999,"Anuradhapura","Anuradhapura-West","Alwis Weerakkody Premawardhana",20,0.04
"2639",1999,"Anuradhapura","Anuradhapura-West","Ariyawansha Dissanayaka",21,0.04
"2640",1999,"Anuradhapura","Anuradhapura-West","M.D. Nandana Gunathilaka",2015,3.84
"2641",1999,"Anuradhapura","Anuradhapura-West","Kamal Karunadasa",129,0.25
"2642",1999,"Anuradhapura","Anuradhapura-West","Chandrika Bandaranaike Kumaratunga",25850,49.31
"2643",1999,"Anuradhapura","Anuradhapura-West","Tennyson Edirisuriya",157,0.3
"2644",1999,"Anuradhapura","Anuradhapura-West","W.V.M. Ranjith",177,0.34
"2645",1999,"Anuradhapura","Anuradhapura-West","Ranil Wickramasinghe",23492,44.81
"2646",1999,"Anuradhapura","Anuradhapura-West","Rajiva Wijesinha",166,0.32
"2647",1999,"Anuradhapura","Anuradhapura-West","Vasudeva Nanayakkara",33,0.06
"2648",1999,"Anuradhapura","Anuradhapura-West","Hudson Samarasinghe",44,0.08
"2649",1999,"Anuradhapura","Anuradhapura-West","Harishchandra Wijayatunga",150,0.29
"2650",1999,"Anuradhapura","Anuradhapura-West","Total No of Valid Votes",52420,98.14
"2651",1999,"Anuradhapura","Anuradhapura-West","No of Rejected Votes",991,1.86
"2652",1999,"Anuradhapura","Anuradhapura-West","Total No of Votes Polled",53411,72.62
"2653",1999,"Anuradhapura","Anuradhapura-West","No of Registered Electors",73549,NA
"2654",1999,"Anuradhapura","Kalawewa","Abdul Rasool",89,0.13
"2655",1999,"Anuradhapura","Kalawewa","Alwis Weerakkody Premawardhana",29,0.04
"2656",1999,"Anuradhapura","Kalawewa","Ariyawansha Dissanayaka",36,0.05
"2657",1999,"Anuradhapura","Kalawewa","M.D. Nandana Gunathilaka",2845,4.08
"2658",1999,"Anuradhapura","Kalawewa","Kamal Karunadasa",138,0.2
"2659",1999,"Anuradhapura","Kalawewa","Chandrika Bandaranaike Kumaratunga",42154,60.42
"2660",1999,"Anuradhapura","Kalawewa","Tennyson Edirisuriya",242,0.35
"2661",1999,"Anuradhapura","Kalawewa","W.V.M. Ranjith",248,0.36
"2662",1999,"Anuradhapura","Kalawewa","Ranil Wickramasinghe",23388,33.52
"2663",1999,"Anuradhapura","Kalawewa","Rajiva Wijesinha",227,0.33
"2664",1999,"Anuradhapura","Kalawewa","Vasudeva Nanayakkara",119,0.17
"2665",1999,"Anuradhapura","Kalawewa","Hudson Samarasinghe",63,0.09
"2666",1999,"Anuradhapura","Kalawewa","Harishchandra Wijayatunga",187,0.27
"2667",1999,"Anuradhapura","Kalawewa","Total No of Valid Votes",69765,97.89
"2668",1999,"Anuradhapura","Kalawewa","No of Rejected Votes",1503,2.11
"2669",1999,"Anuradhapura","Kalawewa","Total No of Votes Polled",71268,78.64
"2670",1999,"Anuradhapura","Kalawewa","No of Registered Electors",90631,NA
"2671",1999,"Anuradhapura","Mihintale","Abdul Rasool",72,0.21
"2672",1999,"Anuradhapura","Mihintale","Alwis Weerakkody Premawardhana",16,0.05
"2673",1999,"Anuradhapura","Mihintale","Ariyawansha Dissanayaka",21,0.06
"2674",1999,"Anuradhapura","Mihintale","M.D. Nandana Gunathilaka",1508,4.35
"2675",1999,"Anuradhapura","Mihintale","Kamal Karunadasa",43,0.12
"2676",1999,"Anuradhapura","Mihintale","Chandrika Bandaranaike Kumaratunga",18131,52.26
"2677",1999,"Anuradhapura","Mihintale","Tennyson Edirisuriya",102,0.29
"2678",1999,"Anuradhapura","Mihintale","W.V.M. Ranjith",131,0.38
"2679",1999,"Anuradhapura","Mihintale","Ranil Wickramasinghe",14393,41.49
"2680",1999,"Anuradhapura","Mihintale","Rajiva Wijesinha",136,0.39
"2681",1999,"Anuradhapura","Mihintale","Vasudeva Nanayakkara",31,0.09
"2682",1999,"Anuradhapura","Mihintale","Hudson Samarasinghe",32,0.09
"2683",1999,"Anuradhapura","Mihintale","Harishchandra Wijayatunga",77,0.22
"2684",1999,"Anuradhapura","Mihintale","Total No of Valid Votes",34693,97.9
"2685",1999,"Anuradhapura","Mihintale","No of Rejected Votes",743,2.1
"2686",1999,"Anuradhapura","Mihintale","Total No of Votes Polled",35436,75.77
"2687",1999,"Anuradhapura","Mihintale","No of Registered Electors",46770,NA
"2688",1999,"Anuradhapura","Kekirawa","Abdul Rasool",97,0.22
"2689",1999,"Anuradhapura","Kekirawa","Alwis Weerakkody Premawardhana",16,0.04
"2690",1999,"Anuradhapura","Kekirawa","Ariyawansha Dissanayaka",26,0.06
"2691",1999,"Anuradhapura","Kekirawa","M.D. Nandana Gunathilaka",1144,2.56
"2692",1999,"Anuradhapura","Kekirawa","Kamal Karunadasa",64,0.14
"2693",1999,"Anuradhapura","Kekirawa","Chandrika Bandaranaike Kumaratunga",23631,52.86
"2694",1999,"Anuradhapura","Kekirawa","Tennyson Edirisuriya",121,0.27
"2695",1999,"Anuradhapura","Kekirawa","W.V.M. Ranjith",141,0.32
"2696",1999,"Anuradhapura","Kekirawa","Ranil Wickramasinghe",19151,42.84
"2697",1999,"Anuradhapura","Kekirawa","Rajiva Wijesinha",146,0.33
"2698",1999,"Anuradhapura","Kekirawa","Vasudeva Nanayakkara",44,0.1
"2699",1999,"Anuradhapura","Kekirawa","Hudson Samarasinghe",36,0.08
"2700",1999,"Anuradhapura","Kekirawa","Harishchandra Wijayatunga",87,0.19
"2701",1999,"Anuradhapura","Kekirawa","Total No of Valid Votes",44704,97.89
"2702",1999,"Anuradhapura","Kekirawa","No of Rejected Votes",964,2.11
"2703",1999,"Anuradhapura","Kekirawa","Total No of Votes Polled",45668,77.82
"2704",1999,"Anuradhapura","Kekirawa","No of Registered Electors",58684,NA
"2705",1999,"Anuradhapura","Postal District Votes","Abdul Rasool",5,0.05
"2706",1999,"Anuradhapura","Postal District Votes","Alwis Weerakkody Premawardhana",1,0.01
"2707",1999,"Anuradhapura","Postal District Votes","Ariyawansha Dissanayaka",7,0.06
"2708",1999,"Anuradhapura","Postal District Votes","M.D. Nandana Gunathilaka",650,5.87
"2709",1999,"Anuradhapura","Postal District Votes","Kamal Karunadasa",6,0.05
"2710",1999,"Anuradhapura","Postal District Votes","Chandrika Bandaranaike Kumaratunga",6167,55.68
"2711",1999,"Anuradhapura","Postal District Votes","Tennyson Edirisuriya",4,0.04
"2712",1999,"Anuradhapura","Postal District Votes","W.V.M. Ranjith",2,0.02
"2713",1999,"Anuradhapura","Postal District Votes","Ranil Wickramasinghe",4129,37.28
"2714",1999,"Anuradhapura","Postal District Votes","Rajiva Wijesinha",8,0.07
"2715",1999,"Anuradhapura","Postal District Votes","Vasudeva Nanayakkara",31,0.28
"2716",1999,"Anuradhapura","Postal District Votes","Hudson Samarasinghe",5,0.05
"2717",1999,"Anuradhapura","Postal District Votes","Harishchandra Wijayatunga",60,0.54
"2718",1999,"Anuradhapura","Postal District Votes","Total No of Valid Votes",11075,97.38
"2719",1999,"Anuradhapura","Postal District Votes","No of Rejected Votes",298,2.62
"2720",1999,"Anuradhapura","Postal District Votes","Total No of Votes Polled",11373,NA
"2721",1999,"Anuradhapura","Final District Results","Abdul Rasool",670,0.19
"2722",1999,"Anuradhapura","Final District Results","Alwis Weerakkody Premawardhana",129,0.04
"2723",1999,"Anuradhapura","Final District Results","Ariyawansha Dissanayaka",166,0.05
"2724",1999,"Anuradhapura","Final District Results","M.D. Nandana Gunathilaka",14612,4.18
"2725",1999,"Anuradhapura","Final District Results","Kamal Karunadasa",600,0.17
"2726",1999,"Anuradhapura","Final District Results","Chandrika Bandaranaike Kumaratunga",189073,54.14
"2727",1999,"Anuradhapura","Final District Results","Tennyson Edirisuriya",963,0.28
"2728",1999,"Anuradhapura","Final District Results","W.V.M. Ranjith",1176,0.34
"2729",1999,"Anuradhapura","Final District Results","Ranil Wickramasinghe",139180,39.86
"2730",1999,"Anuradhapura","Final District Results","Rajiva Wijesinha",1065,0.3
"2731",1999,"Anuradhapura","Final District Results","Vasudeva Nanayakkara",394,0.11
"2732",1999,"Anuradhapura","Final District Results","Hudson Samarasinghe",271,0.08
"2733",1999,"Anuradhapura","Final District Results","Harishchandra Wijayatunga",902,0.26
"2734",1999,"Anuradhapura","Final District Results","Total No of Valid Votes",349201,98.05
"2735",1999,"Anuradhapura","Final District Results","No of Rejected Votes",6949,1.95
"2736",1999,"Anuradhapura","Final District Results","Total No of Votes Polled",356150,77.5
"2737",1999,"Anuradhapura","Final District Results","No of Registered Electors",459534,NA
"2738",1999,"Polonnaruwa","Minneriya","Abdul Rasool",60,0.13
"2739",1999,"Polonnaruwa","Minneriya","Alwis Weerakkody Premawardhana",13,0.03
"2740",1999,"Polonnaruwa","Minneriya","Ariyawansha Dissanayaka",26,0.06
"2741",1999,"Polonnaruwa","Minneriya","M.D. Nandana Gunathilaka",2849,6.14
"2742",1999,"Polonnaruwa","Minneriya","Kamal Karunadasa",66,0.14
"2743",1999,"Polonnaruwa","Minneriya","Chandrika Bandaranaike Kumaratunga",24141,52.05
"2744",1999,"Polonnaruwa","Minneriya","Tennyson Edirisuriya",107,0.23
"2745",1999,"Polonnaruwa","Minneriya","W.V.M. Ranjith",149,0.32
"2746",1999,"Polonnaruwa","Minneriya","Ranil Wickramasinghe",18627,40.17
"2747",1999,"Polonnaruwa","Minneriya","Rajiva Wijesinha",140,0.3
"2748",1999,"Polonnaruwa","Minneriya","Vasudeva Nanayakkara",51,0.11
"2749",1999,"Polonnaruwa","Minneriya","Hudson Samarasinghe",28,0.06
"2750",1999,"Polonnaruwa","Minneriya","Harishchandra Wijayatunga",119,0.26
"2751",1999,"Polonnaruwa","Minneriya","Total No of Valid Votes",46376,98.18
"2752",1999,"Polonnaruwa","Minneriya","No of Rejected Votes",859,1.82
"2753",1999,"Polonnaruwa","Minneriya","Total No of Votes Polled",47235,76.43
"2754",1999,"Polonnaruwa","Minneriya","No of Registered Electors",61803,NA
"2755",1999,"Polonnaruwa","Medirigiriya","Abdul Rasool",55,0.12
"2756",1999,"Polonnaruwa","Medirigiriya","Alwis Weerakkody Premawardhana",8,0.02
"2757",1999,"Polonnaruwa","Medirigiriya","Ariyawansha Dissanayaka",10,0.02
"2758",1999,"Polonnaruwa","Medirigiriya","M.D. Nandana Gunathilaka",1709,3.7
"2759",1999,"Polonnaruwa","Medirigiriya","Kamal Karunadasa",86,0.19
"2760",1999,"Polonnaruwa","Medirigiriya","Chandrika Bandaranaike Kumaratunga",23395,50.72
"2761",1999,"Polonnaruwa","Medirigiriya","Tennyson Edirisuriya",94,0.2
"2762",1999,"Polonnaruwa","Medirigiriya","W.V.M. Ranjith",135,0.29
"2763",1999,"Polonnaruwa","Medirigiriya","Ranil Wickramasinghe",20345,44.1
"2764",1999,"Polonnaruwa","Medirigiriya","Rajiva Wijesinha",132,0.29
"2765",1999,"Polonnaruwa","Medirigiriya","Vasudeva Nanayakkara",33,0.07
"2766",1999,"Polonnaruwa","Medirigiriya","Hudson Samarasinghe",32,0.07
"2767",1999,"Polonnaruwa","Medirigiriya","Harishchandra Wijayatunga",95,0.21
"2768",1999,"Polonnaruwa","Medirigiriya","Total No of Valid Votes",46129,98.43
"2769",1999,"Polonnaruwa","Medirigiriya","No of Rejected Votes",736,1.57
"2770",1999,"Polonnaruwa","Medirigiriya","Total No of Votes Polled",46865,77.89
"2771",1999,"Polonnaruwa","Medirigiriya","No of Registered Electors",60171,NA
"2772",1999,"Polonnaruwa","Polonnaruwa","Abdul Rasool",125,0.16
"2773",1999,"Polonnaruwa","Polonnaruwa","Alwis Weerakkody Premawardhana",16,0.02
"2774",1999,"Polonnaruwa","Polonnaruwa","Ariyawansha Dissanayaka",26,0.03
"2775",1999,"Polonnaruwa","Polonnaruwa","M.D. Nandana Gunathilaka",3165,4.15
"2776",1999,"Polonnaruwa","Polonnaruwa","Kamal Karunadasa",92,0.12
"2777",1999,"Polonnaruwa","Polonnaruwa","Chandrika Bandaranaike Kumaratunga",39372,51.64
"2778",1999,"Polonnaruwa","Polonnaruwa","Tennyson Edirisuriya",189,0.25
"2779",1999,"Polonnaruwa","Polonnaruwa","W.V.M. Ranjith",257,0.34
"2780",1999,"Polonnaruwa","Polonnaruwa","Ranil Wickramasinghe",32472,42.59
"2781",1999,"Polonnaruwa","Polonnaruwa","Rajiva Wijesinha",269,0.35
"2782",1999,"Polonnaruwa","Polonnaruwa","Vasudeva Nanayakkara",65,0.09
"2783",1999,"Polonnaruwa","Polonnaruwa","Hudson Samarasinghe",55,0.07
"2784",1999,"Polonnaruwa","Polonnaruwa","Harishchandra Wijayatunga",146,0.19
"2785",1999,"Polonnaruwa","Polonnaruwa","Total No of Valid Votes",76249,98.1
"2786",1999,"Polonnaruwa","Polonnaruwa","No of Rejected Votes",1473,1.9
"2787",1999,"Polonnaruwa","Polonnaruwa","Total No of Votes Polled",77722,78.56
"2788",1999,"Polonnaruwa","Polonnaruwa","No of Registered Electors",98929,NA
"2789",1999,"Polonnaruwa","Postal District Votes","Abdul Rasool",0,0
"2790",1999,"Polonnaruwa","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
"2791",1999,"Polonnaruwa","Postal District Votes","Ariyawansha Dissanayaka",3,0.09
"2792",1999,"Polonnaruwa","Postal District Votes","M.D. Nandana Gunathilaka",297,9.13
"2793",1999,"Polonnaruwa","Postal District Votes","Kamal Karunadasa",3,0.09
"2794",1999,"Polonnaruwa","Postal District Votes","Chandrika Bandaranaike Kumaratunga",1755,53.95
"2795",1999,"Polonnaruwa","Postal District Votes","Tennyson Edirisuriya",2,0.06
"2796",1999,"Polonnaruwa","Postal District Votes","W.V.M. Ranjith",0,0
"2797",1999,"Polonnaruwa","Postal District Votes","Ranil Wickramasinghe",1154,35.47
"2798",1999,"Polonnaruwa","Postal District Votes","Rajiva Wijesinha",1,0.03
"2799",1999,"Polonnaruwa","Postal District Votes","Vasudeva Nanayakkara",16,0.49
"2800",1999,"Polonnaruwa","Postal District Votes","Hudson Samarasinghe",1,0.03
"2801",1999,"Polonnaruwa","Postal District Votes","Harishchandra Wijayatunga",21,0.65
"2802",1999,"Polonnaruwa","Postal District Votes","Total No of Valid Votes",3253,97.51
"2803",1999,"Polonnaruwa","Postal District Votes","No of Rejected Votes",83,2.49
"2804",1999,"Polonnaruwa","Postal District Votes","Total No of Votes Polled",3336,NA
"2805",1999,"Polonnaruwa","Final District Results","Abdul Rasool",240,0.14
"2806",1999,"Polonnaruwa","Final District Results","Alwis Weerakkody Premawardhana",37,0.02
"2807",1999,"Polonnaruwa","Final District Results","Ariyawansha Dissanayaka",65,0.04
"2808",1999,"Polonnaruwa","Final District Results","M.D. Nandana Gunathilaka",8020,4.66
"2809",1999,"Polonnaruwa","Final District Results","Kamal Karunadasa",247,0.14
"2810",1999,"Polonnaruwa","Final District Results","Chandrika Bandaranaike Kumaratunga",88663,51.55
"2811",1999,"Polonnaruwa","Final District Results","Tennyson Edirisuriya",392,0.23
"2812",1999,"Polonnaruwa","Final District Results","W.V.M. Ranjith",541,0.31
"2813",1999,"Polonnaruwa","Final District Results","Ranil Wickramasinghe",72598,42.21
"2814",1999,"Polonnaruwa","Final District Results","Rajiva Wijesinha",542,0.32
"2815",1999,"Polonnaruwa","Final District Results","Vasudeva Nanayakkara",165,0.1
"2816",1999,"Polonnaruwa","Final District Results","Hudson Samarasinghe",116,0.07
"2817",1999,"Polonnaruwa","Final District Results","Harishchandra Wijayatunga",381,0.22
"2818",1999,"Polonnaruwa","Final District Results","Total No of Valid Votes",172007,98.2
"2819",1999,"Polonnaruwa","Final District Results","No of Rejected Votes",3151,1.8
"2820",1999,"Polonnaruwa","Final District Results","Total No of Votes Polled",175158,79.29
"2821",1999,"Polonnaruwa","Final District Results","No of Registered Electors",220903,NA
"2822",1999,"Badulla","Mahiyangane","Abdul Rasool",54,0.11
"2823",1999,"Badulla","Mahiyangane","Alwis Weerakkody Premawardhana",26,0.05
"2824",1999,"Badulla","Mahiyangane","Ariyawansha Dissanayaka",24,0.05
"2825",1999,"Badulla","Mahiyangane","M.D. Nandana Gunathilaka",1757,3.48
"2826",1999,"Badulla","Mahiyangane","Kamal Karunadasa",62,0.12
"2827",1999,"Badulla","Mahiyangane","Chandrika Bandaranaike Kumaratunga",19750,39.17
"2828",1999,"Badulla","Mahiyangane","Tennyson Edirisuriya",199,0.39
"2829",1999,"Badulla","Mahiyangane","W.V.M. Ranjith",260,0.52
"2830",1999,"Badulla","Mahiyangane","Ranil Wickramasinghe",27638,54.82
"2831",1999,"Badulla","Mahiyangane","Rajiva Wijesinha",400,0.79
"2832",1999,"Badulla","Mahiyangane","Vasudeva Nanayakkara",46,0.09
"2833",1999,"Badulla","Mahiyangane","Hudson Samarasinghe",69,0.14
"2834",1999,"Badulla","Mahiyangane","Harishchandra Wijayatunga",133,0.26
"2835",1999,"Badulla","Mahiyangane","Total No of Valid Votes",50418,97.47
"2836",1999,"Badulla","Mahiyangane","No of Rejected Votes",1308,2.53
"2837",1999,"Badulla","Mahiyangane","Total No of Votes Polled",51726,78.46
"2838",1999,"Badulla","Mahiyangane","No of Registered Electors",65925,NA
"2839",1999,"Badulla","Wiyaluwa","Abdul Rasool",68,0.24
"2840",1999,"Badulla","Wiyaluwa","Alwis Weerakkody Premawardhana",29,0.1
"2841",1999,"Badulla","Wiyaluwa","Ariyawansha Dissanayaka",32,0.11
"2842",1999,"Badulla","Wiyaluwa","M.D. Nandana Gunathilaka",957,3.37
"2843",1999,"Badulla","Wiyaluwa","Kamal Karunadasa",56,0.2
"2844",1999,"Badulla","Wiyaluwa","Chandrika Bandaranaike Kumaratunga",13336,47.01
"2845",1999,"Badulla","Wiyaluwa","Tennyson Edirisuriya",193,0.68
"2846",1999,"Badulla","Wiyaluwa","W.V.M. Ranjith",218,0.77
"2847",1999,"Badulla","Wiyaluwa","Ranil Wickramasinghe",13003,45.84
"2848",1999,"Badulla","Wiyaluwa","Rajiva Wijesinha",230,0.81
"2849",1999,"Badulla","Wiyaluwa","Vasudeva Nanayakkara",49,0.17
"2850",1999,"Badulla","Wiyaluwa","Hudson Samarasinghe",82,0.29
"2851",1999,"Badulla","Wiyaluwa","Harishchandra Wijayatunga",116,0.41
"2852",1999,"Badulla","Wiyaluwa","Total No of Valid Votes",28369,96.73
"2853",1999,"Badulla","Wiyaluwa","No of Rejected Votes",958,3.27
"2854",1999,"Badulla","Wiyaluwa","Total No of Votes Polled",29327,75.24
"2855",1999,"Badulla","Wiyaluwa","No of Registered Electors",38978,NA
"2856",1999,"Badulla","Passara","Abdul Rasool",61,0.17
"2857",1999,"Badulla","Passara","Alwis Weerakkody Premawardhana",23,0.06
"2858",1999,"Badulla","Passara","Ariyawansha Dissanayaka",28,0.08
"2859",1999,"Badulla","Passara","M.D. Nandana Gunathilaka",748,2.06
"2860",1999,"Badulla","Passara","Kamal Karunadasa",67,0.18
"2861",1999,"Badulla","Passara","Chandrika Bandaranaike Kumaratunga",16558,45.53
"2862",1999,"Badulla","Passara","Tennyson Edirisuriya",155,0.43
"2863",1999,"Badulla","Passara","W.V.M. Ranjith",189,0.52
"2864",1999,"Badulla","Passara","Ranil Wickramasinghe",18124,49.83
"2865",1999,"Badulla","Passara","Rajiva Wijesinha",205,0.56
"2866",1999,"Badulla","Passara","Vasudeva Nanayakkara",64,0.18
"2867",1999,"Badulla","Passara","Hudson Samarasinghe",54,0.15
"2868",1999,"Badulla","Passara","Harishchandra Wijayatunga",95,0.26
"2869",1999,"Badulla","Passara","Total No of Valid Votes",36371,96.75
"2870",1999,"Badulla","Passara","No of Rejected Votes",1222,3.25
"2871",1999,"Badulla","Passara","Total No of Votes Polled",37593,78.21
"2872",1999,"Badulla","Passara","No of Registered Electors",48066,NA
"2873",1999,"Badulla","Badulla","Abdul Rasool",105,0.34
"2874",1999,"Badulla","Badulla","Alwis Weerakkody Premawardhana",9,0.03
"2875",1999,"Badulla","Badulla","Ariyawansha Dissanayaka",15,0.05
"2876",1999,"Badulla","Badulla","M.D. Nandana Gunathilaka",1125,3.62
"2877",1999,"Badulla","Badulla","Kamal Karunadasa",37,0.12
"2878",1999,"Badulla","Badulla","Chandrika Bandaranaike Kumaratunga",16039,51.58
"2879",1999,"Badulla","Badulla","Tennyson Edirisuriya",92,0.3
"2880",1999,"Badulla","Badulla","W.V.M. Ranjith",71,0.23
"2881",1999,"Badulla","Badulla","Ranil Wickramasinghe",13310,42.8
"2882",1999,"Badulla","Badulla","Rajiva Wijesinha",88,0.28
"2883",1999,"Badulla","Badulla","Vasudeva Nanayakkara",72,0.23
"2884",1999,"Badulla","Badulla","Hudson Samarasinghe",20,0.06
