"","Year","District","Electorate","ColNames","Votes","Percentage"
"2413",2015,"Jaffna","Nallur","No of Rejected Votes",660,2.07
"2414",2015,"Jaffna","Nallur","Total No of Votes Polled",31872,68.25
"2415",2015,"Jaffna","Nallur","No of Registered Electors",46699,NA
"2416",2015,"Jaffna","Jaffna","Aithurus Mohamed Illias",41,0.18
"2417",2015,"Jaffna","Jaffna","Ibrahim Miflar",71,0.31
"2418",2015,"Jaffna","Jaffna","Prasanna Priyankara",15,0.06
"2419",2015,"Jaffna","Jaffna","Wimal Geeganage",8,0.03
"2420",2015,"Jaffna","Jaffna","Sirithunga Jayasuriya",66,0.29
"2421",2015,"Jaffna","Jaffna","M. B. Theminimulla",33,0.14
"2422",2015,"Jaffna","Jaffna","Pani Wijesiriwardane",24,0.1
"2423",2015,"Jaffna","Jaffna","Duminda Nagamuwa",31,0.13
"2424",2015,"Jaffna","Jaffna","Panagoda Don Prince Soloman Anura Liyanage",81,0.35
"2425",2015,"Jaffna","Jaffna","Maithripala Sirisena",17994,77.91
"2426",2015,"Jaffna","Jaffna","Ruwanthilaka Peduru Arachchi",40,0.17
"2427",2015,"Jaffna","Jaffna","Anuruddha Polgampala",14,0.06
"2428",2015,"Jaffna","Jaffna","Baththaramulle Seelarathana Thero",11,0.05
"2429",2015,"Jaffna","Jaffna","Sarath Manamendra",33,0.14
"2430",2015,"Jaffna","Jaffna","Arachchige Rathnayaka Sirisena",52,0.23
"2431",2015,"Jaffna","Jaffna","Mahinda Rajapaksha",4502,19.49
"2432",2015,"Jaffna","Jaffna","Namal Rajapaksa",41,0.18
"2433",2015,"Jaffna","Jaffna","Sundaram Mahendran",27,0.12
"2434",2015,"Jaffna","Jaffna","Jayantha Kulathunga",12,0.05
"2435",2015,"Jaffna","Jaffna","Total No of Valid Votes",23096,98.2
"2436",2015,"Jaffna","Jaffna","No of Rejected Votes",423,1.8
"2437",2015,"Jaffna","Jaffna","Total No of Votes Polled",23519,71.16
"2438",2015,"Jaffna","Jaffna","No of Registered Electors",33050,NA
"2439",2015,"Jaffna","Kilinochchi","Aithurus Mohamed Illias",123,0.23
"2440",2015,"Jaffna","Kilinochchi","Ibrahim Miflar",215,0.4
"2441",2015,"Jaffna","Kilinochchi","Prasanna Priyankara",39,0.07
"2442",2015,"Jaffna","Kilinochchi","Wimal Geeganage",26,0.05
"2443",2015,"Jaffna","Kilinochchi","Sirithunga Jayasuriya",115,0.21
"2444",2015,"Jaffna","Kilinochchi","M. B. Theminimulla",56,0.1
"2445",2015,"Jaffna","Kilinochchi","Pani Wijesiriwardane",92,0.17
"2446",2015,"Jaffna","Kilinochchi","Duminda Nagamuwa",66,0.12
"2447",2015,"Jaffna","Kilinochchi","Panagoda Don Prince Soloman Anura Liyanage",161,0.3
"2448",2015,"Jaffna","Kilinochchi","Maithripala Sirisena",38856,72.11
"2449",2015,"Jaffna","Kilinochchi","Ruwanthilaka Peduru Arachchi",149,0.28
"2450",2015,"Jaffna","Kilinochchi","Anuruddha Polgampala",63,0.12
"2451",2015,"Jaffna","Kilinochchi","Baththaramulle Seelarathana Thero",41,0.08
"2452",2015,"Jaffna","Kilinochchi","Sarath Manamendra",106,0.2
"2453",2015,"Jaffna","Kilinochchi","Arachchige Rathnayaka Sirisena",180,0.33
"2454",2015,"Jaffna","Kilinochchi","Mahinda Rajapaksha",13300,24.68
"2455",2015,"Jaffna","Kilinochchi","Namal Rajapaksa",184,0.34
"2456",2015,"Jaffna","Kilinochchi","Sundaram Mahendran",77,0.14
"2457",2015,"Jaffna","Kilinochchi","Jayantha Kulathunga",37,0.07
"2458",2015,"Jaffna","Kilinochchi","Total No of Valid Votes",53886,96.52
"2459",2015,"Jaffna","Kilinochchi","No of Rejected Votes",1940,3.48
"2460",2015,"Jaffna","Kilinochchi","Total No of Votes Polled",55826,70.58
"2461",2015,"Jaffna","Kilinochchi","No of Registered Electors",79093,NA
"2462",2015,"Jaffna","Postal District Votes","Aithurus Mohamed Illias",22,0.14
"2463",2015,"Jaffna","Postal District Votes","Ibrahim Miflar",19,0.12
"2464",2015,"Jaffna","Postal District Votes","Prasanna Priyankara",10,0.06
"2465",2015,"Jaffna","Postal District Votes","Wimal Geeganage",4,0.03
"2466",2015,"Jaffna","Postal District Votes","Sirithunga Jayasuriya",15,0.1
"2467",2015,"Jaffna","Postal District Votes","M. B. Theminimulla",3,0.02
"2468",2015,"Jaffna","Postal District Votes","Pani Wijesiriwardane",12,0.08
"2469",2015,"Jaffna","Postal District Votes","Duminda Nagamuwa",10,0.06
"2470",2015,"Jaffna","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",10,0.06
"2471",2015,"Jaffna","Postal District Votes","Maithripala Sirisena",10885,69.17
"2472",2015,"Jaffna","Postal District Votes","Ruwanthilaka Peduru Arachchi",10,0.06
"2473",2015,"Jaffna","Postal District Votes","Anuruddha Polgampala",5,0.03
"2474",2015,"Jaffna","Postal District Votes","Baththaramulle Seelarathana Thero",7,0.04
"2475",2015,"Jaffna","Postal District Votes","Sarath Manamendra",8,0.05
"2476",2015,"Jaffna","Postal District Votes","Arachchige Rathnayaka Sirisena",9,0.06
"2477",2015,"Jaffna","Postal District Votes","Mahinda Rajapaksha",4607,29.27
"2478",2015,"Jaffna","Postal District Votes","Namal Rajapaksa",24,0.15
"2479",2015,"Jaffna","Postal District Votes","Sundaram Mahendran",73,0.46
"2480",2015,"Jaffna","Postal District Votes","Jayantha Kulathunga",4,0.03
"2481",2015,"Jaffna","Postal District Votes","Total No of Valid Votes",15737,97.2
"2482",2015,"Jaffna","Postal District Votes","No of Rejected Votes",454,2.8
"2483",2015,"Jaffna","Postal District Votes","Total No of Votes Polled",16191,95.1
"2484",2015,"Jaffna","Postal District Votes","No of Registered Electors",17026,NA
"2485",2015,"Jaffna","Final District Results","Aithurus Mohamed Illias",978,0.29
"2486",2015,"Jaffna","Final District Results","Ibrahim Miflar",1620,0.48
"2487",2015,"Jaffna","Final District Results","Prasanna Priyankara",360,0.11
"2488",2015,"Jaffna","Final District Results","Wimal Geeganage",178,0.05
"2489",2015,"Jaffna","Final District Results","Sirithunga Jayasuriya",975,0.29
"2490",2015,"Jaffna","Final District Results","M. B. Theminimulla",568,0.17
"2491",2015,"Jaffna","Final District Results","Pani Wijesiriwardane",615,0.18
"2492",2015,"Jaffna","Final District Results","Duminda Nagamuwa",610,0.18
"2493",2015,"Jaffna","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",1398,0.41
"2494",2015,"Jaffna","Final District Results","Maithripala Sirisena",253574,74.42
"2495",2015,"Jaffna","Final District Results","Ruwanthilaka Peduru Arachchi",942,0.28
"2496",2015,"Jaffna","Final District Results","Anuruddha Polgampala",508,0.15
"2497",2015,"Jaffna","Final District Results","Baththaramulle Seelarathana Thero",329,0.1
"2498",2015,"Jaffna","Final District Results","Sarath Manamendra",677,0.2
"2499",2015,"Jaffna","Final District Results","Arachchige Rathnayaka Sirisena",978,0.29
"2500",2015,"Jaffna","Final District Results","Mahinda Rajapaksha",74454,21.85
"2501",2015,"Jaffna","Final District Results","Namal Rajapaksa",1150,0.34
"2502",2015,"Jaffna","Final District Results","Sundaram Mahendran",623,0.18
"2503",2015,"Jaffna","Final District Results","Jayantha Kulathunga",214,0.06
"2504",2015,"Jaffna","Final District Results","Total No of Valid Votes",340751,97.14
"2505",2015,"Jaffna","Final District Results","No of Rejected Votes",10038,2.86
"2506",2015,"Jaffna","Final District Results","Total No of Votes Polled",350789,66.28
"2507",2015,"Jaffna","Final District Results","No of Registered Electors",529239,NA
"2508",2015,"Vanni","Mannar","Aithurus Mohamed Illias",78,0.15
"2509",2015,"Vanni","Mannar","Ibrahim Miflar",160,0.3
"2510",2015,"Vanni","Mannar","Prasanna Priyankara",29,0.05
"2511",2015,"Vanni","Mannar","Wimal Geeganage",19,0.04
"2512",2015,"Vanni","Mannar","Sirithunga Jayasuriya",100,0.19
"2513",2015,"Vanni","Mannar","M. B. Theminimulla",32,0.06
"2514",2015,"Vanni","Mannar","Pani Wijesiriwardane",57,0.11
"2515",2015,"Vanni","Mannar","Duminda Nagamuwa",44,0.08
"2516",2015,"Vanni","Mannar","Panagoda Don Prince Soloman Anura Liyanage",159,0.3
"2517",2015,"Vanni","Mannar","Maithripala Sirisena",45543,85.13
"2518",2015,"Vanni","Mannar","Ruwanthilaka Peduru Arachchi",136,0.25
"2519",2015,"Vanni","Mannar","Anuruddha Polgampala",32,0.06
"2520",2015,"Vanni","Mannar","Baththaramulle Seelarathana Thero",23,0.04
"2521",2015,"Vanni","Mannar","Sarath Manamendra",61,0.11
"2522",2015,"Vanni","Mannar","Arachchige Rathnayaka Sirisena",68,0.13
"2523",2015,"Vanni","Mannar","Mahinda Rajapaksha",6824,12.76
"2524",2015,"Vanni","Mannar","Namal Rajapaksa",74,0.14
"2525",2015,"Vanni","Mannar","Sundaram Mahendran",46,0.09
"2526",2015,"Vanni","Mannar","Jayantha Kulathunga",15,0.03
"2527",2015,"Vanni","Mannar","Total No of Valid Votes",53500,98.35
"2528",2015,"Vanni","Mannar","No of Rejected Votes",895,1.65
"2529",2015,"Vanni","Mannar","Total No of Votes Polled",54395,68.48
"2530",2015,"Vanni","Mannar","No of Registered Electors",79433,NA
"2531",2015,"Vanni","Vavuniya","Aithurus Mohamed Illias",146,0.2
"2532",2015,"Vanni","Vavuniya","Ibrahim Miflar",212,0.29
"2533",2015,"Vanni","Vavuniya","Prasanna Priyankara",45,0.06
"2534",2015,"Vanni","Vavuniya","Wimal Geeganage",26,0.04
"2535",2015,"Vanni","Vavuniya","Sirithunga Jayasuriya",128,0.17
"2536",2015,"Vanni","Vavuniya","M. B. Theminimulla",57,0.08
"2537",2015,"Vanni","Vavuniya","Pani Wijesiriwardane",78,0.11
"2538",2015,"Vanni","Vavuniya","Duminda Nagamuwa",74,0.1
"2539",2015,"Vanni","Vavuniya","Panagoda Don Prince Soloman Anura Liyanage",213,0.29
"2540",2015,"Vanni","Vavuniya","Maithripala Sirisena",55683,75.17
"2541",2015,"Vanni","Vavuniya","Ruwanthilaka Peduru Arachchi",164,0.22
"2542",2015,"Vanni","Vavuniya","Anuruddha Polgampala",53,0.07
"2543",2015,"Vanni","Vavuniya","Baththaramulle Seelarathana Thero",30,0.04
"2544",2015,"Vanni","Vavuniya","Sarath Manamendra",91,0.12
"2545",2015,"Vanni","Vavuniya","Arachchige Rathnayaka Sirisena",148,0.2
"2546",2015,"Vanni","Vavuniya","Mahinda Rajapaksha",16678,22.51
"2547",2015,"Vanni","Vavuniya","Namal Rajapaksa",143,0.19
"2548",2015,"Vanni","Vavuniya","Sundaram Mahendran",91,0.12
"2549",2015,"Vanni","Vavuniya","Jayantha Kulathunga",20,0.03
"2550",2015,"Vanni","Vavuniya","Total No of Valid Votes",74080,98.18
"2551",2015,"Vanni","Vavuniya","No of Rejected Votes",1371,1.82
"2552",2015,"Vanni","Vavuniya","Total No of Votes Polled",75451,68.78
"2553",2015,"Vanni","Vavuniya","No of Registered Electors",109705,NA
"2554",2015,"Vanni","Mullaitivu","Aithurus Mohamed Illias",124,0.28
"2555",2015,"Vanni","Mullaitivu","Ibrahim Miflar",185,0.41
"2556",2015,"Vanni","Mullaitivu","Prasanna Priyankara",37,0.08
"2557",2015,"Vanni","Mullaitivu","Wimal Geeganage",23,0.05
"2558",2015,"Vanni","Mullaitivu","Sirithunga Jayasuriya",67,0.15
"2559",2015,"Vanni","Mullaitivu","M. B. Theminimulla",44,0.1
"2560",2015,"Vanni","Mullaitivu","Pani Wijesiriwardane",78,0.17
"2561",2015,"Vanni","Mullaitivu","Duminda Nagamuwa",68,0.15
"2562",2015,"Vanni","Mullaitivu","Panagoda Don Prince Soloman Anura Liyanage",195,0.43
"2563",2015,"Vanni","Mullaitivu","Maithripala Sirisena",35441,78.95
"2564",2015,"Vanni","Mullaitivu","Ruwanthilaka Peduru Arachchi",151,0.34
"2565",2015,"Vanni","Mullaitivu","Anuruddha Polgampala",29,0.06
"2566",2015,"Vanni","Mullaitivu","Baththaramulle Seelarathana Thero",19,0.04
"2567",2015,"Vanni","Mullaitivu","Sarath Manamendra",81,0.18
"2568",2015,"Vanni","Mullaitivu","Arachchige Rathnayaka Sirisena",135,0.3
"2569",2015,"Vanni","Mullaitivu","Mahinda Rajapaksha",7935,17.68
"2570",2015,"Vanni","Mullaitivu","Namal Rajapaksa",176,0.39
"2571",2015,"Vanni","Mullaitivu","Sundaram Mahendran",69,0.15
"2572",2015,"Vanni","Mullaitivu","Jayantha Kulathunga",32,0.07
"2573",2015,"Vanni","Mullaitivu","Total No of Valid Votes",44889,97.71
"2574",2015,"Vanni","Mullaitivu","No of Rejected Votes",1052,2.29
"2575",2015,"Vanni","Mullaitivu","Total No of Votes Polled",45941,71.87
"2576",2015,"Vanni","Mullaitivu","No of Registered Electors",63920,NA
"2577",2015,"Vanni","Postal District Votes","Aithurus Mohamed Illias",8,0.1
"2578",2015,"Vanni","Postal District Votes","Ibrahim Miflar",6,0.08
"2579",2015,"Vanni","Postal District Votes","Prasanna Priyankara",2,0.03
"2580",2015,"Vanni","Postal District Votes","Wimal Geeganage",0,0
"2581",2015,"Vanni","Postal District Votes","Sirithunga Jayasuriya",5,0.06
"2582",2015,"Vanni","Postal District Votes","M. B. Theminimulla",0,0
"2583",2015,"Vanni","Postal District Votes","Pani Wijesiriwardane",3,0.04
"2584",2015,"Vanni","Postal District Votes","Duminda Nagamuwa",5,0.06
"2585",2015,"Vanni","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",7,0.09
"2586",2015,"Vanni","Postal District Votes","Maithripala Sirisena",4750,61.24
"2587",2015,"Vanni","Postal District Votes","Ruwanthilaka Peduru Arachchi",2,0.03
"2588",2015,"Vanni","Postal District Votes","Anuruddha Polgampala",0,0
"2589",2015,"Vanni","Postal District Votes","Baththaramulle Seelarathana Thero",0,0
"2590",2015,"Vanni","Postal District Votes","Sarath Manamendra",2,0.03
"2591",2015,"Vanni","Postal District Votes","Arachchige Rathnayaka Sirisena",7,0.09
"2592",2015,"Vanni","Postal District Votes","Mahinda Rajapaksha",2940,37.91
"2593",2015,"Vanni","Postal District Votes","Namal Rajapaksa",7,0.09
"2594",2015,"Vanni","Postal District Votes","Sundaram Mahendran",12,0.15
"2595",2015,"Vanni","Postal District Votes","Jayantha Kulathunga",0,0
"2596",2015,"Vanni","Postal District Votes","Total No of Valid Votes",7756,98.75
"2597",2015,"Vanni","Postal District Votes","No of Rejected Votes",98,1.25
"2598",2015,"Vanni","Postal District Votes","Total No of Votes Polled",7854,93.9
"2599",2015,"Vanni","Postal District Votes","No of Registered Electors",8364,NA
"2600",2015,"Vanni","Final District Results","Aithurus Mohamed Illias",356,0.2
"2601",2015,"Vanni","Final District Results","Ibrahim Miflar",563,0.31
"2602",2015,"Vanni","Final District Results","Prasanna Priyankara",113,0.06
"2603",2015,"Vanni","Final District Results","Wimal Geeganage",68,0.04
"2604",2015,"Vanni","Final District Results","Sirithunga Jayasuriya",300,0.17
"2605",2015,"Vanni","Final District Results","M. B. Theminimulla",133,0.07
"2606",2015,"Vanni","Final District Results","Pani Wijesiriwardane",216,0.12
"2607",2015,"Vanni","Final District Results","Duminda Nagamuwa",191,0.11
"2608",2015,"Vanni","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",574,0.32
"2609",2015,"Vanni","Final District Results","Maithripala Sirisena",141417,78.47
"2610",2015,"Vanni","Final District Results","Ruwanthilaka Peduru Arachchi",453,0.25
"2611",2015,"Vanni","Final District Results","Anuruddha Polgampala",114,0.06
"2612",2015,"Vanni","Final District Results","Baththaramulle Seelarathana Thero",72,0.04
"2613",2015,"Vanni","Final District Results","Sarath Manamendra",235,0.13
"2614",2015,"Vanni","Final District Results","Arachchige Rathnayaka Sirisena",358,0.2
"2615",2015,"Vanni","Final District Results","Mahinda Rajapaksha",34377,19.07
"2616",2015,"Vanni","Final District Results","Namal Rajapaksa",400,0.22
"2617",2015,"Vanni","Final District Results","Sundaram Mahendran",218,0.12
"2618",2015,"Vanni","Final District Results","Jayantha Kulathunga",67,0.04
"2619",2015,"Vanni","Final District Results","Total No of Valid Votes",180225,98.14
"2620",2015,"Vanni","Final District Results","No of Rejected Votes",3416,1.86
"2621",2015,"Vanni","Final District Results","Total No of Votes Polled",183641,72.57
"2622",2015,"Vanni","Final District Results","No of Registered Electors",253058,NA
"2623",2015,"Batticaloa","Kalkuda","Aithurus Mohamed Illias",64,0.09
"2624",2015,"Batticaloa","Kalkuda","Ibrahim Miflar",154,0.21
"2625",2015,"Batticaloa","Kalkuda","Prasanna Priyankara",25,0.03
"2626",2015,"Batticaloa","Kalkuda","Wimal Geeganage",20,0.03
"2627",2015,"Batticaloa","Kalkuda","Sirithunga Jayasuriya",59,0.08
"2628",2015,"Batticaloa","Kalkuda","M. B. Theminimulla",37,0.05
"2629",2015,"Batticaloa","Kalkuda","Pani Wijesiriwardane",38,0.05
"2630",2015,"Batticaloa","Kalkuda","Duminda Nagamuwa",63,0.09
"2631",2015,"Batticaloa","Kalkuda","Panagoda Don Prince Soloman Anura Liyanage",259,0.36
"2632",2015,"Batticaloa","Kalkuda","Maithripala Sirisena",60342,83.72
"2633",2015,"Batticaloa","Kalkuda","Ruwanthilaka Peduru Arachchi",208,0.29
"2634",2015,"Batticaloa","Kalkuda","Anuruddha Polgampala",47,0.07
"2635",2015,"Batticaloa","Kalkuda","Baththaramulle Seelarathana Thero",15,0.02
"2636",2015,"Batticaloa","Kalkuda","Sarath Manamendra",84,0.12
"2637",2015,"Batticaloa","Kalkuda","Arachchige Rathnayaka Sirisena",135,0.19
"2638",2015,"Batticaloa","Kalkuda","Mahinda Rajapaksha",10337,14.34
"2639",2015,"Batticaloa","Kalkuda","Namal Rajapaksa",114,0.16
"2640",2015,"Batticaloa","Kalkuda","Sundaram Mahendran",55,0.08
"2641",2015,"Batticaloa","Kalkuda","Jayantha Kulathunga",19,0.03
"2642",2015,"Batticaloa","Kalkuda","Total No of Valid Votes",72075,98.97
"2643",2015,"Batticaloa","Kalkuda","No of Rejected Votes",747,1.03
"2644",2015,"Batticaloa","Kalkuda","Total No of Votes Polled",72822,69.32
"2645",2015,"Batticaloa","Kalkuda","No of Registered Electors",105056,NA
"2646",2015,"Batticaloa","Batticaloa","Aithurus Mohamed Illias",153,0.13
"2647",2015,"Batticaloa","Batticaloa","Ibrahim Miflar",276,0.23
"2648",2015,"Batticaloa","Batticaloa","Prasanna Priyankara",51,0.04
"2649",2015,"Batticaloa","Batticaloa","Wimal Geeganage",32,0.03
"2650",2015,"Batticaloa","Batticaloa","Sirithunga Jayasuriya",116,0.1
"2651",2015,"Batticaloa","Batticaloa","M. B. Theminimulla",81,0.07
"2652",2015,"Batticaloa","Batticaloa","Pani Wijesiriwardane",87,0.07
"2653",2015,"Batticaloa","Batticaloa","Duminda Nagamuwa",156,0.13
"2654",2015,"Batticaloa","Batticaloa","Panagoda Don Prince Soloman Anura Liyanage",351,0.29
"2655",2015,"Batticaloa","Batticaloa","Maithripala Sirisena",97779,80.39
"2656",2015,"Batticaloa","Batticaloa","Ruwanthilaka Peduru Arachchi",269,0.22
"2657",2015,"Batticaloa","Batticaloa","Anuruddha Polgampala",86,0.07
"2658",2015,"Batticaloa","Batticaloa","Baththaramulle Seelarathana Thero",42,0.03
"2659",2015,"Batticaloa","Batticaloa","Sarath Manamendra",168,0.14
"2660",2015,"Batticaloa","Batticaloa","Arachchige Rathnayaka Sirisena",226,0.19
"2661",2015,"Batticaloa","Batticaloa","Mahinda Rajapaksha",21473,17.65
"2662",2015,"Batticaloa","Batticaloa","Namal Rajapaksa",165,0.14
"2663",2015,"Batticaloa","Batticaloa","Sundaram Mahendran",104,0.09
"2664",2015,"Batticaloa","Batticaloa","Jayantha Kulathunga",22,0.02
"2665",2015,"Batticaloa","Batticaloa","Total No of Valid Votes",121637,99.1
"2666",2015,"Batticaloa","Batticaloa","No of Rejected Votes",1106,0.9
"2667",2015,"Batticaloa","Batticaloa","Total No of Votes Polled",122743,71.16
"2668",2015,"Batticaloa","Batticaloa","No of Registered Electors",172499,NA
"2669",2015,"Batticaloa","Paddiruppu","Aithurus Mohamed Illias",98,0.18
"2670",2015,"Batticaloa","Paddiruppu","Ibrahim Miflar",262,0.48
"2671",2015,"Batticaloa","Paddiruppu","Prasanna Priyankara",31,0.06
"2672",2015,"Batticaloa","Paddiruppu","Wimal Geeganage",22,0.04
"2673",2015,"Batticaloa","Paddiruppu","Sirithunga Jayasuriya",81,0.15
"2674",2015,"Batticaloa","Paddiruppu","M. B. Theminimulla",38,0.07
"2675",2015,"Batticaloa","Paddiruppu","Pani Wijesiriwardane",55,0.1
"2676",2015,"Batticaloa","Paddiruppu","Duminda Nagamuwa",83,0.15
"2677",2015,"Batticaloa","Paddiruppu","Panagoda Don Prince Soloman Anura Liyanage",266,0.49
"2678",2015,"Batticaloa","Paddiruppu","Maithripala Sirisena",44485,81.76
"2679",2015,"Batticaloa","Paddiruppu","Ruwanthilaka Peduru Arachchi",163,0.3
"2680",2015,"Batticaloa","Paddiruppu","Anuruddha Polgampala",54,0.1
"2681",2015,"Batticaloa","Paddiruppu","Baththaramulle Seelarathana Thero",31,0.06
"2682",2015,"Batticaloa","Paddiruppu","Sarath Manamendra",118,0.22
"2683",2015,"Batticaloa","Paddiruppu","Arachchige Rathnayaka Sirisena",160,0.29
"2684",2015,"Batticaloa","Paddiruppu","Mahinda Rajapaksha",8216,15.1
"2685",2015,"Batticaloa","Paddiruppu","Namal Rajapaksa",160,0.29
"2686",2015,"Batticaloa","Paddiruppu","Sundaram Mahendran",71,0.13
"2687",2015,"Batticaloa","Paddiruppu","Jayantha Kulathunga",18,0.03
"2688",2015,"Batticaloa","Paddiruppu","Total No of Valid Votes",54412,98.86
"2689",2015,"Batticaloa","Paddiruppu","No of Rejected Votes",627,1.14
"2690",2015,"Batticaloa","Paddiruppu","Total No of Votes Polled",55039,62.82
"2691",2015,"Batticaloa","Paddiruppu","No of Registered Electors",87612,NA
"2692",2015,"Batticaloa","Postal District Votes","Aithurus Mohamed Illias",8,0.09
"2693",2015,"Batticaloa","Postal District Votes","Ibrahim Miflar",6,0.07
"2694",2015,"Batticaloa","Postal District Votes","Prasanna Priyankara",1,0.01
"2695",2015,"Batticaloa","Postal District Votes","Wimal Geeganage",0,0
"2696",2015,"Batticaloa","Postal District Votes","Sirithunga Jayasuriya",2,0.02
"2697",2015,"Batticaloa","Postal District Votes","M. B. Theminimulla",1,0.01
"2698",2015,"Batticaloa","Postal District Votes","Pani Wijesiriwardane",0,0
"2699",2015,"Batticaloa","Postal District Votes","Duminda Nagamuwa",4,0.05
"2700",2015,"Batticaloa","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",6,0.07
"2701",2015,"Batticaloa","Postal District Votes","Maithripala Sirisena",6816,80.55
"2702",2015,"Batticaloa","Postal District Votes","Ruwanthilaka Peduru Arachchi",1,0.01
"2703",2015,"Batticaloa","Postal District Votes","Anuruddha Polgampala",0,0
"2704",2015,"Batticaloa","Postal District Votes","Baththaramulle Seelarathana Thero",1,0.01
"2705",2015,"Batticaloa","Postal District Votes","Sarath Manamendra",0,0
"2706",2015,"Batticaloa","Postal District Votes","Arachchige Rathnayaka Sirisena",1,0.01
"2707",2015,"Batticaloa","Postal District Votes","Mahinda Rajapaksha",1605,18.97
"2708",2015,"Batticaloa","Postal District Votes","Namal Rajapaksa",2,0.02
"2709",2015,"Batticaloa","Postal District Votes","Sundaram Mahendran",8,0.09
"2710",2015,"Batticaloa","Postal District Votes","Jayantha Kulathunga",0,0
"2711",2015,"Batticaloa","Postal District Votes","Total No of Valid Votes",8462,98.83
"2712",2015,"Batticaloa","Postal District Votes","No of Rejected Votes",100,1.17
"2713",2015,"Batticaloa","Postal District Votes","Total No of Votes Polled",8562,97.13
"2714",2015,"Batticaloa","Postal District Votes","No of Registered Electors",8815,NA
"2715",2015,"Batticaloa","Final District Results","Aithurus Mohamed Illias",323,0.13
"2716",2015,"Batticaloa","Final District Results","Ibrahim Miflar",698,0.27
"2717",2015,"Batticaloa","Final District Results","Prasanna Priyankara",108,0.04
"2718",2015,"Batticaloa","Final District Results","Wimal Geeganage",74,0.03
"2719",2015,"Batticaloa","Final District Results","Sirithunga Jayasuriya",258,0.1
"2720",2015,"Batticaloa","Final District Results","M. B. Theminimulla",157,0.06
"2721",2015,"Batticaloa","Final District Results","Pani Wijesiriwardane",180,0.07
"2722",2015,"Batticaloa","Final District Results","Duminda Nagamuwa",306,0.12
"2723",2015,"Batticaloa","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",882,0.34
"2724",2015,"Batticaloa","Final District Results","Maithripala Sirisena",209422,81.62
"2725",2015,"Batticaloa","Final District Results","Ruwanthilaka Peduru Arachchi",641,0.25
"2726",2015,"Batticaloa","Final District Results","Anuruddha Polgampala",187,0.07
"2727",2015,"Batticaloa","Final District Results","Baththaramulle Seelarathana Thero",89,0.03
"2728",2015,"Batticaloa","Final District Results","Sarath Manamendra",370,0.14
"2729",2015,"Batticaloa","Final District Results","Arachchige Rathnayaka Sirisena",522,0.2
"2730",2015,"Batticaloa","Final District Results","Mahinda Rajapaksha",41631,16.22
"2731",2015,"Batticaloa","Final District Results","Namal Rajapaksa",441,0.17
"2732",2015,"Batticaloa","Final District Results","Sundaram Mahendran",238,0.09
"2733",2015,"Batticaloa","Final District Results","Jayantha Kulathunga",59,0.02
"2734",2015,"Batticaloa","Final District Results","Total No of Valid Votes",256586,99
"2735",2015,"Batticaloa","Final District Results","No of Rejected Votes",2580,1
"2736",2015,"Batticaloa","Final District Results","Total No of Votes Polled",259166,70.97
"2737",2015,"Batticaloa","Final District Results","No of Registered Electors",365167,NA
"2738",2015,"Digamadulla","Ampara","Aithurus Mohamed Illias",30,0.02
"2739",2015,"Digamadulla","Ampara","Ibrahim Miflar",55,0.04
"2740",2015,"Digamadulla","Ampara","Prasanna Priyankara",10,0.01
"2741",2015,"Digamadulla","Ampara","Wimal Geeganage",15,0.01
"2742",2015,"Digamadulla","Ampara","Sirithunga Jayasuriya",46,0.04
"2743",2015,"Digamadulla","Ampara","M. B. Theminimulla",21,0.02
"2744",2015,"Digamadulla","Ampara","Pani Wijesiriwardane",19,0.02
"2745",2015,"Digamadulla","Ampara","Duminda Nagamuwa",104,0.08
"2746",2015,"Digamadulla","Ampara","Panagoda Don Prince Soloman Anura Liyanage",81,0.06
"2747",2015,"Digamadulla","Ampara","Maithripala Sirisena",47658,38.11
"2748",2015,"Digamadulla","Ampara","Ruwanthilaka Peduru Arachchi",77,0.06
"2749",2015,"Digamadulla","Ampara","Anuruddha Polgampala",23,0.02
"2750",2015,"Digamadulla","Ampara","Baththaramulle Seelarathana Thero",21,0.02
"2751",2015,"Digamadulla","Ampara","Sarath Manamendra",50,0.04
"2752",2015,"Digamadulla","Ampara","Arachchige Rathnayaka Sirisena",238,0.19
"2753",2015,"Digamadulla","Ampara","Mahinda Rajapaksha",76409,61.1
"2754",2015,"Digamadulla","Ampara","Namal Rajapaksa",166,0.13
"2755",2015,"Digamadulla","Ampara","Sundaram Mahendran",28,0.02
"2756",2015,"Digamadulla","Ampara","Jayantha Kulathunga",13,0.01
"2757",2015,"Digamadulla","Ampara","Total No of Valid Votes",125064,99.28
"2758",2015,"Digamadulla","Ampara","No of Rejected Votes",911,0.72
"2759",2015,"Digamadulla","Ampara","Total No of Votes Polled",125975,77.76
"2760",2015,"Digamadulla","Ampara","No of Registered Electors",161999,NA
"2761",2015,"Digamadulla","Sammanthurai","Aithurus Mohamed Illias",38,0.07
"2762",2015,"Digamadulla","Sammanthurai","Ibrahim Miflar",92,0.17
